episode,phase,step0_tool,reward,success,top_patterns
919,Pattern Extraction,standard,-1.0,0,re.findall:0.109|re.findall:0.102|re.findall:0.096
920,Pattern Extraction,standard,-1.0,0,re.findall:0.113|re.findall:0.108|re.findall:0.103
921,Pattern Extraction,standard,1.0,1,re.findall:0.113|re.findall:0.108|re.findall:0.103
922,Pattern Extraction,standard,1.0,1,re.findall:0.113|re.findall:0.108|re.findall:0.103
923,Pattern Extraction,standard,1.0,1,re.findall:0.113|re.findall:0.108|re.findall:0.103
924,Pattern Extraction,standard,-1.0,0,re.findall:0.104|re.findall:0.086|re.findall:0.084
925,Pattern Extraction,standard,-1.0,0,re.findall:0.123|re.findall:0.095|re.findall:0.090
926,Pattern Extraction,standard,1.0,1,re.findall:0.123|re.findall:0.100|re.findall:0.095
927,Pattern Extraction,standard,-1.0,0,re.findall:0.128|re.findall:0.101|re.findall:0.094
928,Pattern Extraction,standard,-1.0,0,re.findall:0.141|re.findall:0.119|re.findall:0.108
929,Pattern Extraction,standard,1.0,1,re.findall:0.141|re.findall:0.119|re.findall:0.108
930,Pattern Extraction,standard,-1.0,0,re.findall:0.140|re.findall:0.125|re.findall:0.110
931,Pattern Extraction,standard,-1.0,0,re.findall:0.142|re.findall:0.138|re.findall:0.121
932,Pattern Extraction,standard,1.0,1,re.findall:0.142|re.findall:0.138|re.findall:0.121
933,Pattern Extraction,standard,1.0,1,re.findall:0.142|re.findall:0.138|re.findall:0.121
934,Pattern Extraction,standard,-1.0,0,re.findall:0.131|re.findall:0.117|re.findall:0.111
935,Pattern Extraction,standard,1.0,1,re.findall:0.131|re.findall:0.117|re.findall:0.111
936,Pattern Extraction,standard,-1.0,0,re.findall:0.132|re.findall:0.127|re.findall:0.097
937,Pattern Extraction,standard,1.0,1,re.findall:0.132|re.findall:0.127|re.findall:0.100
938,Pattern Extraction,standard,1.0,1,re.findall:0.132|re.findall:0.127|re.findall:0.100
939,Pattern Extraction,standard,-1.0,0,re.findall:0.120|re.findall:0.119|re.findall:0.091
940,Pattern Extraction,standard,-1.0,0,re.findall:0.132|re.findall:0.126|re.findall:0.105
941,Pattern Extraction,standard,-1.0,0,re.findall:0.144|re.findall:0.123|re.findall:0.121
942,Pattern Extraction,standard,1.0,1,re.findall:0.144|re.findall:0.123|re.findall:0.121
943,Pattern Extraction,standard,1.0,1,re.findall:0.144|re.findall:0.123|re.findall:0.121
944,Pattern Extraction,standard,1.0,1,re.findall:0.144|re.findall:0.123|re.findall:0.121
945,Pattern Extraction,standard,1.0,1,re.findall:0.144|re.findall:0.123|re.findall:0.121
946,Pattern Extraction,standard,-1.0,0,re.findall:0.110|re.findall:0.102|re.findall:0.080
947,Pattern Extraction,standard,1.0,1,re.findall:0.110|re.findall:0.102|re.findall:0.100
948,Pattern Extraction,standard,1.0,1,re.findall:0.110|re.findall:0.102|re.findall:0.100
949,Pattern Extraction,standard,1.0,1,re.findall:0.110|re.findall:0.102|re.findall:0.100
950,Pattern Extraction,standard,-1.0,0,re.findall:0.087|re.findall:0.080|re.findall:0.078
951,Pattern Extraction,standard,-1.0,0,re.findall:0.084|re.findall:0.083|re.findall:0.080
952,Pattern Extraction,standard,-1.0,0,re.findall:0.093|re.findall:0.087|re.findall:0.086
953,Pattern Extraction,standard,-1.0,0,re.findall:0.101|re.findall:0.093|re.findall:0.091
954,Pattern Extraction,standard,1.0,1,re.findall:0.101|re.findall:0.100|re.findall:0.093
955,Pattern Extraction,standard,1.0,1,re.findall:0.101|re.findall:0.100|re.findall:0.100
956,Pattern Extraction,standard,1.0,1,re.findall:0.101|re.findall:0.100|re.findall:0.100
957,Pattern Extraction,standard,1.0,1,re.findall:0.101|re.findall:0.100|re.findall:0.100
958,Pattern Extraction,standard,1.0,1,re.findall:0.101|re.findall:0.100|re.findall:0.100
959,Pattern Extraction,standard,1.0,1,re.findall:0.101|re.findall:0.100|re.findall:0.100
960,Pattern Extraction,standard,1.0,1,re.findall:0.101|re.findall:0.100|re.findall:0.100
961,Pattern Extraction,standard,-1.0,0,re.findall:0.062|re.findall:0.061|re.findall:0.061
962,Pattern Extraction,standard,-1.0,0,re.findall:0.068|re.findall:0.068|re.findall:0.067
963,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.068|re.findall:0.068
964,Pattern Extraction,standard,-1.0,0,re.findall:0.086|re.findall:0.069|re.findall:0.068
965,Pattern Extraction,standard,-1.0,0,re.findall:0.085|re.findall:0.075|re.findall:0.075
966,Pattern Extraction,standard,-1.0,0,re.findall:0.084|re.findall:0.083|re.findall:0.082
967,Pattern Extraction,standard,-1.0,0,re.findall:0.092|re.findall:0.090|re.findall:0.081
968,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.092|re.findall:0.090
969,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.092
970,Pattern Extraction,standard,-1.0,0,re.findall:0.087|re.findall:0.087|re.findall:0.080
971,Pattern Extraction,standard,-1.0,0,re.findall:0.099|re.findall:0.096|re.findall:0.081
972,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.099|re.findall:0.096
973,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.099
974,Pattern Extraction,standard,-1.0,0,re.findall:0.092|re.findall:0.087|re.findall:0.084
975,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.092|re.findall:0.087
976,Pattern Extraction,standard,-1.0,0,re.findall:0.096|re.findall:0.088|re.findall:0.081
977,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.096|re.findall:0.088
978,Pattern Extraction,standard,-1.0,0,re.findall:0.103|re.findall:0.095|re.findall:0.079
979,Pattern Extraction,standard,1.0,1,re.findall:0.103|re.findall:0.100|re.findall:0.095
980,Pattern Extraction,standard,-1.0,0,re.findall:0.114|re.findall:0.099|re.findall:0.094
981,Pattern Extraction,standard,-1.0,0,re.findall:0.122|re.findall:0.110|re.findall:0.110
982,Pattern Extraction,standard,1.0,1,re.findall:0.122|re.findall:0.110|re.findall:0.110
983,Pattern Extraction,standard,1.0,1,re.findall:0.122|re.findall:0.110|re.findall:0.110
984,Pattern Extraction,standard,-1.0,0,re.findall:0.113|re.findall:0.101|re.findall:0.098
985,Pattern Extraction,standard,1.0,1,re.findall:0.113|re.findall:0.101|re.findall:0.100
986,Pattern Extraction,standard,1.0,1,re.findall:0.113|re.findall:0.101|re.findall:0.100
987,Pattern Extraction,standard,1.0,1,re.findall:0.113|re.findall:0.101|re.findall:0.100
988,Pattern Extraction,standard,-1.0,0,re.findall:0.105|re.findall:0.080|re.findall:0.078
989,Pattern Extraction,standard,1.0,1,re.findall:0.105|re.findall:0.100|re.findall:0.080
990,Pattern Extraction,standard,1.0,1,re.findall:0.105|re.findall:0.100|re.findall:0.100
991,Pattern Extraction,standard,1.0,1,re.findall:0.105|re.findall:0.100|re.findall:0.100
992,Pattern Extraction,standard,-1.0,0,re.findall:0.089|re.findall:0.078|re.findall:0.078
993,Pattern Extraction,standard,-1.0,0,re.findall:0.091|re.findall:0.082|re.findall:0.082
994,Pattern Extraction,standard,-1.0,0,re.findall:0.093|re.findall:0.088|re.findall:0.088
995,Pattern Extraction,standard,-1.0,0,re.findall:0.108|re.findall:0.096|re.findall:0.092
996,Pattern Extraction,standard,1.0,1,re.findall:0.108|re.findall:0.100|re.findall:0.096
997,Pattern Extraction,standard,-1.0,0,re.findall:0.111|re.findall:0.096|re.findall:0.092
998,Pattern Extraction,standard,-1.0,0,re.findall:0.112|re.findall:0.105|re.findall:0.099
999,Pattern Extraction,standard,1.0,1,re.findall:0.112|re.findall:0.105|re.findall:0.100
0,Tool Familiarization,standard,1.0,1,operator.add:0.100|arithmetic:0.010|float:0.010
1,Tool Familiarization,standard,-1.0,0,operator.add:0.794|index:0.035|re_findall:0.035
2,Tool Familiarization,standard,1.0,1,operator.add:0.794|operator.add:0.100|index:0.035
3,Tool Familiarization,standard,-1.0,0,operator.add:0.793|operator.add:0.102|index:0.018
4,Tool Familiarization,standard,1.0,1,operator.add:0.793|operator.add:0.102|operator.add:0.100
5,Tool Familiarization,standard,1.0,1,operator.add:0.793|operator.add:0.102|operator.add:0.100
6,Tool Familiarization,standard,-1.0,0,operator.add:0.668|operator.add:0.104|operator.add:0.104
7,Tool Familiarization,standard,1.0,1,operator.add:0.668|operator.add:0.104|operator.add:0.104
8,Tool Familiarization,standard,1.0,1,operator.add:0.668|operator.add:0.104|operator.add:0.104
9,Tool Familiarization,standard,-1.0,0,operator.add:0.499|operator.add:0.123|operator.add:0.105
0,Tool Familiarization,standard,1.0,1,operator.add:0.100|arithmetic:0.010|float:0.010
1,Tool Familiarization,standard,1.0,1,operator.add:0.100|re.findall:0.100|arithmetic:0.010
2,Tool Familiarization,standard,1.0,1,operator.add:0.100|re.findall:0.100|operator.add:0.100
3,Tool Familiarization,standard,-1.0,0,operator.add:0.344|re.findall:0.293|operator.add:0.285
4,Tool Familiarization,standard,1.0,1,operator.add:0.344|re.findall:0.293|operator.add:0.285
5,Tool Familiarization,standard,1.0,1,operator.add:0.344|re.findall:0.293|operator.add:0.285
6,Tool Familiarization,standard,1.0,1,operator.add:0.344|re.findall:0.293|operator.add:0.285
7,Tool Familiarization,standard,1.0,1,operator.add:0.344|re.findall:0.293|operator.add:0.285
8,Tool Familiarization,standard,1.0,1,operator.add:0.344|re.findall:0.293|operator.add:0.285
9,Tool Familiarization,standard,-1.0,0,operator.add:0.265|re.findall:0.199|operator.add:0.168
0,Tool Familiarization,standard,1.0,1,sympy.sympify:0.100|arithmetic:0.010|float:0.010
1,Tool Familiarization,standard,-1.0,0,sympy.sympify:0.787|re_findall:0.036|float:0.036
2,Tool Familiarization,standard,-1.0,0,sympy.sympify:0.868|re_findall:0.023|float:0.023
3,Tool Familiarization,standard,-1.0,0,sympy.sympify:0.913|re_findall:0.015|float:0.015
4,Tool Familiarization,standard,-1.0,0,sympy.sympify:0.943|float:0.011|arithmetic:0.011
5,Tool Familiarization,standard,1.0,1,sympy.sympify:0.943|operator.add:0.100|float:0.011
6,Tool Familiarization,standard,1.0,1,sympy.sympify:0.943|operator.add:0.100|sympy.sympify:0.100
7,Tool Familiarization,standard,-1.0,0,sympy.sympify:0.779|sympy.sympify:0.107|operator.add:0.085
8,Tool Familiarization,standard,-1.0,0,sympy.sympify:0.729|sympy.sympify:0.151|operator.add:0.102
9,Tool Familiarization,standard,1.0,1,sympy.sympify:0.729|sympy.sympify:0.151|operator.add:0.102
0,Tool Familiarization,standard,-1.0,0,list_modules:0.172|re_findall:0.171|float:0.168
1,Tool Familiarization,standard,1.0,1,list_modules:0.172|re_findall:0.171|float:0.168
2,Tool Familiarization,standard,1.0,1,list_modules:0.172|re_findall:0.171|float:0.168
3,Tool Familiarization,standard,-1.0,0,operator.add:0.133|operator.add:0.133|re_findall:0.132
4,Tool Familiarization,standard,1.0,1,operator.add:0.133|operator.add:0.133|re_findall:0.132
5,Tool Familiarization,standard,1.0,1,operator.add:0.133|operator.add:0.133|re_findall:0.132
6,Tool Familiarization,standard,-1.0,0,operator.add:0.173|operator.add:0.169|operator.add:0.110
7,Tool Familiarization,standard,-1.0,0,operator.add:0.239|operator.add:0.231|operator.add:0.135
8,Tool Familiarization,standard,1.0,1,operator.add:0.239|operator.add:0.231|operator.add:0.135
9,Tool Familiarization,standard,-1.0,0,operator.add:0.263|operator.add:0.243|operator.add:0.139
10,Tool Familiarization,standard,-1.0,0,operator.add:0.289|operator.add:0.232|sympy.sympify:0.149
11,Tool Familiarization,standard,-1.0,0,operator.add:0.309|operator.add:0.204|sympy.sympify:0.181
12,Tool Familiarization,standard,1.0,1,operator.add:0.309|operator.add:0.204|sympy.sympify:0.181
13,Tool Familiarization,standard,1.0,1,operator.add:0.309|operator.add:0.204|sympy.sympify:0.181
14,Tool Familiarization,standard,1.0,1,operator.add:0.309|operator.add:0.204|sympy.sympify:0.181
15,Tool Familiarization,standard,-1.0,0,operator.add:0.212|sympy.sympify:0.169|sympy.sympify:0.133
16,Tool Familiarization,standard,-1.0,0,sympy.sympify:0.189|operator.add:0.168|sympy.sympify:0.159
17,Tool Familiarization,standard,-1.0,0,sympy.sympify:0.195|sympy.sympify:0.170|sympy.sympify:0.144
18,Tool Familiarization,standard,1.0,1,sympy.sympify:0.195|sympy.sympify:0.170|sympy.sympify:0.144
19,Tool Familiarization,standard,-1.0,0,sympy.sympify:0.167|sympy.sympify:0.160|sympy.sympify:0.155
20,Tool Familiarization,standard,-1.0,0,sympy.sympify:0.180|sympy.sympify:0.175|sympy.sympify:0.171
21,Tool Familiarization,standard,-1.0,0,sympy.sympify:0.199|sympy.sympify:0.190|sympy.sympify:0.184
22,Tool Familiarization,standard,1.0,1,sympy.sympify:0.199|sympy.sympify:0.190|sympy.sympify:0.184
23,Tool Familiarization,standard,1.0,1,sympy.sympify:0.199|sympy.sympify:0.190|sympy.sympify:0.184
24,Tool Familiarization,standard,1.0,1,sympy.sympify:0.199|sympy.sympify:0.190|sympy.sympify:0.184
25,Tool Familiarization,standard,1.0,1,sympy.sympify:0.199|sympy.sympify:0.190|sympy.sympify:0.184
26,Tool Familiarization,standard,1.0,1,sympy.sympify:0.199|sympy.sympify:0.190|sympy.sympify:0.184
27,Tool Familiarization,standard,1.0,1,sympy.sympify:0.199|sympy.sympify:0.190|sympy.sympify:0.184
28,Tool Familiarization,standard,1.0,1,sympy.sympify:0.119|sympy.sympify:0.114|sympy.sympify:0.109
29,Tool Familiarization,standard,1.0,1,sympy.sympify:0.119|sympy.sympify:0.114|sympy.sympify:0.109
30,Tool Familiarization,standard,1.0,1,sympy.sympify:0.119|sympy.sympify:0.114|sympy.sympify:0.109
31,Tool Expansion,standard,-1.0,0,sympy.sympify:0.099|sympy.sympify:0.099|sympy.sympify:0.099
32,Tool Expansion,standard,-1.0,0,sympy.sympify:0.135|sympy.sympify:0.128|sympy.sympify:0.127
33,Tool Expansion,standard,-1.0,0,sympy.sympify:0.162|sympy.sympify:0.154|sympy.sympify:0.141
34,Tool Expansion,standard,1.0,1,sympy.sympify:0.162|sympy.sympify:0.154|sympy.sympify:0.141
35,Tool Expansion,standard,1.0,1,sympy.sympify:0.162|sympy.sympify:0.154|sympy.sympify:0.141
36,Tool Expansion,standard,1.0,1,sympy.sympify:0.162|sympy.sympify:0.154|sympy.sympify:0.141
37,Tool Expansion,standard,1.0,1,sympy.sympify:0.134|sympy.sympify:0.127|sympy.sympify:0.112
38,Tool Expansion,standard,1.0,1,sympy.sympify:0.134|sympy.sympify:0.127|sympy.sympify:0.112
39,Tool Expansion,standard,-1.0,0,sympy.sympify:0.132|sympy.sympify:0.128|sympy.sympify:0.095
40,Tool Expansion,standard,1.0,1,sympy.sympify:0.137|sympy.sympify:0.133|math.sqrt:0.100
41,Tool Expansion,standard,1.0,1,sympy.sympify:0.137|sympy.sympify:0.133|math.sqrt:0.100
42,Tool Expansion,standard,-1.0,0,sympy.sympify:0.123|sympy.sympify:0.120|sympy.sympify:0.079
43,Tool Expansion,standard,1.0,1,sympy.sympify:0.123|sympy.sympify:0.120|operator.gt:0.100
44,Tool Expansion,standard,1.0,1,sympy.sympify:0.123|sympy.sympify:0.120|operator.gt:0.100
45,Tool Expansion,standard,-1.0,0,sympy.sympify:0.106|sympy.sympify:0.100|operator.gt:0.067
46,Tool Expansion,standard,1.0,1,sympy.sympify:0.106|sympy.sympify:0.100|operator.gt:0.100
47,Tool Expansion,standard,-1.0,0,sympy.sympify:0.087|sympy.sympify:0.084|operator.gt:0.083
48,Tool Expansion,standard,-1.0,0,operator.gt:0.089|math.sqrt:0.083|math.sqrt:0.080
49,Tool Expansion,standard,1.0,1,numpy.mean:0.100|operator.gt:0.089|math.sqrt:0.083
50,Tool Expansion,standard,-1.0,0,operator.gt:0.091|math.sqrt:0.091|math.sqrt:0.090
51,Tool Expansion,standard,-1.0,0,math.sqrt:0.108|math.sqrt:0.106|operator.gt:0.100
52,Tool Expansion,standard,1.0,1,math.sqrt:0.109|math.sqrt:0.107|operator.gt:0.101
53,Tool Expansion,standard,1.0,1,math.sqrt:0.105|math.sqrt:0.103|math.sqrt:0.100
54,Tool Expansion,standard,1.0,1,math.sqrt:0.105|math.sqrt:0.103|math.sqrt:0.100
55,Tool Expansion,standard,1.0,1,math.sqrt:0.105|math.sqrt:0.103|math.sqrt:0.100
56,Tool Expansion,standard,1.0,1,math.sqrt:0.105|math.sqrt:0.103|math.sqrt:0.100
57,Tool Expansion,standard,1.0,1,math.sqrt:0.105|math.sqrt:0.103|math.sqrt:0.100
58,Tool Expansion,standard,1.0,1,math.sqrt:0.105|math.sqrt:0.103|math.sqrt:0.100
59,Tool Expansion,standard,1.0,1,math.sqrt:0.105|math.sqrt:0.103|math.sqrt:0.100
60,Tool Expansion,standard,-1.0,0,math.sqrt:0.080|math.sqrt:0.077|operator.gt:0.056
61,Tool Expansion,standard,1.0,1,operator.gt:0.100|math.sqrt:0.083|math.sqrt:0.079
62,NLP Tool Mastery,standard,1.0,1,operator.gt:0.100|math.sqrt:0.081|operator.gt:0.079
63,NLP Tool Mastery,standard,-1.0,0,math.sqrt:0.082|math.sqrt:0.074|operator.gt:0.069
64,NLP Tool Mastery,standard,1.0,1,operator.gt:0.100|math.sqrt:0.083|math.sqrt:0.074
65,NLP Tool Mastery,standard,-1.0,0,math.sqrt:0.082|operator.gt:0.073|math.sqrt:0.068
66,NLP Tool Mastery,standard,-1.0,0,math.sqrt:0.087|operator.gt:0.071|math.sqrt:0.065
67,NLP Tool Mastery,standard,1.0,1,operator.gt:0.100|math.sqrt:0.089|operator.gt:0.071
68,NLP Tool Mastery,standard,1.0,1,operator.gt:0.100|operator.gt:0.084|math.sqrt:0.082
69,NLP Tool Mastery,standard,1.0,1,operator.gt:0.100|operator.gt:0.100|operator.gt:0.075
70,NLP Tool Mastery,standard,-1.0,0,operator.gt:0.165|operator.gt:0.071|operator.gt:0.067
71,NLP Tool Mastery,standard,-1.0,0,operator.gt:0.217|operator.gt:0.077|operator.gt:0.067
72,NLP Tool Mastery,standard,1.0,1,operator.gt:0.220|operator.gt:0.100|operator.gt:0.078
73,NLP Tool Mastery,standard,-1.0,0,operator.gt:0.210|operator.gt:0.084|operator.gt:0.083
74,NLP Tool Mastery,standard,-1.0,0,operator.gt:0.210|operator.gt:0.095|operator.gt:0.091
75,NLP Tool Mastery,standard,-1.0,0,operator.gt:0.196|operator.gt:0.108|operator.gt:0.103
76,NLP Tool Mastery,standard,1.0,1,operator.gt:0.194|operator.gt:0.110|operator.gt:0.105
77,NLP Tool Mastery,standard,1.0,1,operator.gt:0.172|operator.gt:0.104|operator.gt:0.103
78,NLP Tool Mastery,standard,-1.0,0,operator.gt:0.143|operator.gt:0.110|operator.gt:0.107
79,NLP Tool Mastery,standard,-1.0,0,operator.gt:0.122|operator.gt:0.121|operator.gt:0.113
80,NLP Tool Mastery,standard,1.0,1,operator.gt:0.123|operator.gt:0.121|operator.gt:0.112
81,NLP Tool Mastery,standard,-1.0,0,operator.gt:0.116|operator.gt:0.105|operator.gt:0.103
82,NLP Tool Mastery,standard,1.0,1,operator.gt:0.117|operator.gt:0.107|operator.gt:0.103
83,NLP Tool Mastery,standard,1.0,1,operator.gt:0.105|operator.gt:0.101|operator.gt:0.100
84,NLP Tool Mastery,standard,1.0,1,operator.gt:0.100|operator.gt:0.100|operator.gt:0.099
85,NLP Tool Mastery,standard,1.0,1,operator.gt:0.100|operator.gt:0.097|operator.gt:0.097
86,NLP Tool Mastery,standard,1.0,1,operator.gt:0.100|operator.gt:0.096|operator.gt:0.094
87,NLP Tool Mastery,standard,1.0,1,operator.gt:0.100|operator.gt:0.094|operator.gt:0.091
88,NLP Tool Mastery,standard,-1.0,0,operator.gt:0.115|operator.gt:0.115|operator.gt:0.112
89,NLP Tool Mastery,standard,1.0,1,operator.gt:0.119|operator.gt:0.118|operator.gt:0.114
